Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,96312000.0,9137000.0,146000.0,11812000.0
Stock-based compensation,7113000.0,0.0,0.0,89000.0
Operating Cash Flow,100722000.0,106982000.0,88508000.0,11978000.0
Capital Expenditure,0.0,-312000.0,-67000.0,-679000.0
Acquisitions and disposals,-0.0,97412000.0,-1981000.0,-59622000.0
Investment purchases and sales,0.0,333297000.0,201420000.0,-367546000.0
Investing Cash flow,-467705000.0,439269000.0,199372000.0,-884627000.0
Issuance (repayment) of debt,-15610000.0,-271426000.0,-328447000.0,552635000.0
Issuance (buybacks) of shares,-77317000.0,0.0,0.0,496076000.0
Dividend payments,-185291000.0,0.0,0.0,-40211000.0
Financing Cash Flow,487517000.0,-551658000.0,-319718000.0,1010879000.0
Effect of forex changes on cash,-176000.0,0.0,0.0,0.0
Net cash flow / Change in cash,77317000.0,-5407000.0,-31838000.0,138230000.0
Free Cash Flow,100722000.0,106670000.0,88441000.0,11299000.0
Net Cash/Marketcap,0.0,-1.776,-1.776,-1.776
