Date,2019-02-03,2018-01-28,2017-01-29,2016-01-31,2015-02-01,2014-02-02,2013-02-03
Cash and cash equivalents,38000000.0,558000000.0,75000000.0,269000000.0,85000000.0,115000000.0,1077000000.0
Short-term investments,75000000.0,72000000.0,100000000.0,88000000.0,109000000.0,106000000.0,0.0
Cash and short-term investments,38000000.0,558000000.0,75000000.0,269000000.0,85000000.0,115000000.0,1077000000.0
Receivables,657000000.0,540000000.0,804000000.0,815000000.0,988000000.0,947000000.0,1008000000.0
Inventories,766000000.0,674000000.0,831000000.0,781000000.0,1069000000.0,1072000000.0,987000000.0
Total current assets,1586000000.0,1875000000.0,1847000000.0,1983000000.0,2298000000.0,2303000000.0,3163000000.0
Property Plant & Equipment Net,370000000.0,325000000.0,303000000.0,326000000.0,372000000.0,405000000.0,395000000.0
Goodwill and Intangible Assets,2181000000.0,1898000000.0,2981000000.0,2999000000.0,3271000000.0,3475000000.0,3611000000.0
Long-term investments,1283000000.0,1466000000.0,958000000.0,742000000.0,-760000000.0,-768000000.0,0.0
Tax assets,78000000.0,205000000.0,556000000.0,685000000.0,9000000.0,7000000.0,42000000.0
Total non-current assets,2647000000.0,2443000000.0,3860000000.0,4033000000.0,3762000000.0,4021000000.0,4171000000.0
Total assets,4233000000.0,4318000000.0,5707000000.0,6016000000.0,6060000000.0,6324000000.0,7334000000.0
Payables,367000000.0,377000000.0,532000000.0,508000000.0,688000000.0,664000000.0,693000000.0
Short-term debt,11000000.0,11000000.0,14000000.0,9000000.0,34000000.0,10000000.0,899000000.0
Total current liabilities,746000000.0,621000000.0,843000000.0,871000000.0,1135000000.0,1093000000.0,2043000000.0
Long-term debt,2129000000.0,2090000000.0,3798000000.0,4302000000.0,5223000000.0,5534000000.0,6430000000.0
Total debt,2140000000.0,2101000000.0,3812000000.0,4311000000.0,5257000000.0,5544000000.0,7329000000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,35000000.0,27000000.0,31000000.0,33000000.0,34000000.0,32000000.0,104000000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2284000000.0,2436000000.0,4460000000.0,4477000000.0,5685000000.0,5995000000.0,6882000000.0
Total liabilities,2952000000.0,2852000000.0,4747000000.0,5272000000.0,6820000000.0,7088000000.0,8925000000.0
Other comprehensive income,2881000000,3447000000,3942000000,3908000000,3806000000,3752000000,-2000000.0
Retained earnings (deficit),-1572000000.0,-1966000000.0,-2969000000.0,-3150000000.0,-4540000000.0,-4503000000.0,-4285000000.0
Total shareholders equity,1281000000.0,1466000000.0,960000000.0,744000000.0,-760000000.0,-764000000.0,-1591000000.0
Investments,1358000000.0,1538000000.0,1058000000.0,830000000.0,-651000000.0,-662000000.0,0.0
Net Debt,2102000000.0,1543000000.0,3737000000.0,4042000000.0,5172000000.0,5429000000.0,6252000000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,91000000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,451000000.0
