Date,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30
Cash and cash equivalents,666681000.0,604198000.0,551031000.0,446401000.0,347097000.0,227826000.0,122060000.0,76361000.0,28415000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,666681000.0,604198000.0,551031000.0,446401000.0,347097000.0,227826000.0,122060000.0,76361000.0,28415000.0
Receivables,174521000.0,140561000.0,82790000.0,66104000.0,54871000.0,35884000.0,75644000.0,39811000.0,36288000.0
Inventories,102220000.0,142048000.0,57113000.0,37031000.0,46349000.0,15880000.0,7734000.0,5663000.0,4803000.0
Total current assets,21225000.0,20377000.0,18724000.0,19226000.0,10427000.0,8866000.0,5839000.0,3576000.0,962000.0
Property, Plant & Equipment Net,14328000.0,12916000.0,12953000.0,15602000.0,7260000.0,5976000.0,4471000.0,1022000.0,756000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,3106000.0,7552000.0,4494000.0,5616000.0,5395000.0,737000.0,1114000.0,324000.0,1040000.0
Total non-current assets,593913000.0,272459000.0,216069000.0,108284000.0,88572000.0,85483000.0,30350000.0,1902000.0,2019000.0
Total assets,1022577000.0,972711000.0,747108000.0,600572000.0,476151000.0,292340000.0,213736000.0,131678000.0,82090000.0
Payables,14098000.0,49008000.0,51510000.0,43856000.0,33933000.0,36187000.0,26450000.0,14758000.0,5681000.0
Short-term debt,24425000.0,14743000.0,10993000.0,10000000.0,0.0,5013000.0,6968000.0,0.0,0.0
Total current liabilities,112916000.0,98488000.0,90663000.0,70134000.0,52315000.0,59421000.0,52435000.0,37801000.0,26125000.0
Long-term debt,460352000.0,241821000.0,191564000.0,87500000.0,72254000.0,71116000.0,22623000.0,0.0,0.0
Total debt,484777000.0,256564000.0,202557000.0,97500000.0,72254000.0,76129000.0,29591000.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,691000.0,805000.0,1734000.0,10108000.0
Tax Liabilities,133499000.0,29730000.0,25993000.0,21892000.0,18817000.0,15624000.0,8673000.0,6298000.0,6885000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,5123000.0,235000.0,1675000.0,550000.0
Total non-current liabilities,593913000.0,272459000.0,216069000.0,108284000.0,88572000.0,85483000.0,30350000.0,1902000.0,2019000.0
Total liabilities,706829000.0,370947000.0,306732000.0,178418000.0,140887000.0,144904000.0,82785000.0,39703000.0,28144000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),315281000.0,601159000.0,440294000.0,422067000.0,313168000.0,136231000.0,71393000.0,15035000.0,7376000.0
Total shareholders equity,315748000.0,601764000.0,440376000.0,422154000.0,335264000.0,147436000.0,130951000.0,-53872000.0,-52835000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-181904000.0,-347634000.0,-348474000.0,-348901000.0,-274843000.0,-151697000.0,-92469000.0,-76361000.0,-28415000.0
Other Assets,57930000.0,65527000.0,37450000.0,31810000.0,17407000.0,3884000.0,2459000.0,6267000.0,11622000.0
Other Liabilities,74393000.0,34737000.0,28160000.0,16278000.0,18382000.0,18221000.0,19017000.0,23043000.0,20444000.0
