Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,7742000.0,5188000.0,4205000.0,2294000.0,697000.0,3188000.0,1680000.0,4112000.0,4689000.0,3794000.0,1124000.0
Short-term investments,2649000.0,2220000.0,718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,10391000.0,7408000.0,4923000.0,2294000.0,697000.0,3188000.0,1680000.0,4112000.0,4689000.0,3794000.0,1124000.0
Receivables,4100000.0,2955000.0,3538000.0,1469000.0,2326000.0,1776000.0,1339000.0,1581000.0,3140000.0,2704000.0,2531000.0
Inventories,6239000.0,4393000.0,3085000.0,3573000.0,4310000.0,2600000.0,3834000.0,2791000.0,3703000.0,3228000.0,3365000.0
Total current assets,21783000.0,16233000.0,11921000.0,9218000.0,8408000.0,8893000.0,7347000.0,9497000.0,11840000.0,10109000.0,9212000.0
Property Plant & Equipment Net,2726000.0,1755000.0,1429000.0,1286000.0,1470000.0,1575000.0,2065000.0,2539000.0,3661000.0,4092000.0,5981000.0
Goodwill and Intangible Assets,129000.0,140000.0,432000.0,563000.0,900000.0,105000.0,0.0,0.0,0.0,0.0,3144000.0
Long-term investments,582000.0,43000.0,450000.0,0.0,0.0,1058000.0,370000.0,0.0,0.0,0.0,0.0
Tax assets,260000.0,1678000.0,2048000.0,261000.0,70000.0,115000.0,59000.0,109000.0,163000.0,209000.0,118000.0
Total non-current assets,3737000.0,3684000.0,4430000.0,1929000.0,4108000.0,2815000.0,3248000.0,3325000.0,3721000.0,4170000.0,3278000.0
Total assets,25520000.0,19917000.0,16351000.0,11147000.0,12516000.0,11708000.0,10595000.0,12822000.0,15561000.0,14279000.0,16467000.0
Payables,1996000.0,1083000.0,1159000.0,841000.0,1867000.0,744000.0,844000.0,633000.0,1207000.0,1279000.0,827000.0
Short-term debt,622000.0,35000.0,26000.0,26000.0,24000.0,8000.0,5000.0,774000.0,357000.0,435000.0,433000.0
Total current liabilities,4270000.0,2538000.0,2580000.0,2077000.0,3694000.0,2127000.0,2314000.0,2879000.0,4021000.0,3740000.0,2707000.0
Long-term debt,3934000.0,6000.0,61000.0,46000.0,70000.0,7000.0,15000.0,284000.0,774000.0,2460000.0,2895000.0
Total debt,4556000.0,41000.0,87000.0,72000.0,94000.0,15000.0,20000.0,1058000.0,1131000.0,2895000.0,3328000.0
Deferred revenue,215000.0,31000.0,19000.0,212000.0,594000.0,232000.0,141000.0,0.0,0.0,0.0,0.0
Tax Liabilities,162000.0,123000.0,446000.0,1000.0,399000.0,53000.0,48000.0,47000.0,241000.0,288000.0,224000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,4242000.0,103000.0,61000.0,193000.0,344000.0,365000.0,344000.0,677000.0,1216000.0,2924000.0,3278000.0
Total liabilities,8512000.0,2641000.0,2641000.0,2270000.0,4038000.0,2492000.0,2658000.0,3272000.0,5237000.0,6664000.0,5985000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),1742000.0,-2406000.0,-4027000.0,-9111000.0,-9933000.0,-9568000.0,-9080000.0,-7269000.0,-6420000.0,-9060000.0,-6092000.0
Total shareholders equity,17008000.0,17276000.0,13710000.0,8877000.0,8478000.0,9216000.0,7937000.0,9550000.0,10324000.0,7615000.0,10482000.0
Investments,3231000.0,2263000.0,1168000.0,0.0,0.0,1058000.0,370000.0,0.0,0.0,0.0,0.0
Net Debt,-3186000.0,-5147000.0,-4118000.0,-2222000.0,-603000.0,-3173000.0,-1660000.0,-3054000.0,-3558000.0,-899000.0,2204000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308000.0,383000.0,235000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2457000.0,2026000.0,1447000.0
