Date,2012-12,2011-12,2010-12,2009-12,2008-12
Cash and cash equivalents,8000000.0,9000000.0,7000000.0,7000000.0,7000000.0
Short-term investments,000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Cash and short-term investments,000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Receivables,8000000.0,8000000.0,9000000.0,8000000.0,8000000.0
Inventories,7000000.0,8000000.0,7000000.0,7000000.0,8000000.0
Total current assets,22000000.0,19000000.0,19000000.0,20000000.0,21000000.0
Property, Plant & Equipment Net,13000000.0,10000000.0,9000000.0,11000000.0,11000000.0
Goodwill and Intangible Assets,4000000,4000000,7000000,8000000,10000000
Long-term investments,0000000.0,0000000.0,0000000.0,000000.0,000000.0
Tax assets,000000.0,000000.0,1000000.0,000000.0,000000.0
Total non-current assets,0000000.0,10000000.0,9000000.0,10000000.0,11000000.0
Total assets,46000000.0,48000000.0,47000000.0,48000000.0,51000000.0
Payables,5000000.0,4000000.0,4000000.0,6000000.0,7000000.0
Short-term debt,4000000.0,4000000.0,2000000.0,3000000.0,4000000.0
Total current liabilities,10000000.0,9000000.0,8000000.0,10000000.0,11000000.0
Long-term debt,000000.0,000000.0,000000.0,000000.0,0000000.0
Total debt,000000.0,000000.0,000000.0,000000.0,0000000.0
Deferred revenue,0000000.0,0000000.0,000000.0,000000.0,000000.0
Tax Liabilities,1000000.0,1000000.0,000000.0,1000000.0,1000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,0000000.0,10000000.0,9000000.0,10000000.0,11000000.0
Total liabilities,10000000.0,19000000.0,17000000.0,21000000.0,22000000.0
Other comprehensive income,1000000.0,1000000.0,-0000000.0,-0000000.0,4000000.0
Retained earnings (deficit),8000000.0,1000000.0,0000000.0,000000.0,-2000000.0
Total shareholders equity,35000000.0,29000000.0,30000000.0,27000000.0,29000000.0
Investments,0000000.0,0000000.0,0000000.0,000000.0,000000.0
Net Debt,-4000000,-5000000,-5000000,-4000000,-3000000
Other Assets,5000000,4000000,4000000,2000000,3000000
Other Liabilities,0,0,1000000,1000000,0
