Date,2013-12,2012-12,2011-12,2010-12,2009-12
Depreciation & Amortization,758000000.0,714000000.0,611000000.0,568000000.0,45000000.0
Stock-based compensation,,,,,
Operating Cash Flow,2061000000.0,2018000000.0,2166000000.0,1816000000.0,199000000.0
Capital Expenditure,-2933000000.0,-2112000000.0,-991000000.0,-837000000.0,-37000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-12000000,9000000,15000000,-492000000,0
Investing Cash flow,-3353000000.0,-4573000000.0,-1372000000.0,-5299000000.0,-31000000.0
Issuance (repayment) of debt,-2080000000.0,-1440000000.0,-1184000000.0,-1203000000.0,000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,1374000000.0,2412000000.0,-818000000.0,3517000000.0,-140000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,82000000.0,-143000000.0,-24000000.0,34000000.0,28000000.0
Free Cash Flow,-872000000.0,-94000000.0,1175000000.0,979000000.0,162000000.0
Net Cash/Marketcap,,,,,
