Date,2019-06-30,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,13006545.0,3393000.0,4594007.0,7427273.0,5274305.0,4007341.0,2573405.0,11860842.0,6701701.0,7736044.0,7405685.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505068.0,0.0,0.0,0.0
Cash and short-term investments,13006545.0,3393000.0,4594007.0,7427273.0,5274305.0,4007341.0,2573405.0,12365910.0,6701701.0,7736044.0,7405685.0
Receivables,1962471.0,1766000.0,3377451.0,2794626.0,3852651.0,5510253.0,10244732.0,8138358.0,6064764.0,3679141.0,1097923.0
Inventories,33733720.0,10980000.0,30973617.0,28130417.0,32328420.0,38938629.0,42412102.0,32796010.0,35007089.0,37382501.0,39125917.0
Total current assets,27868367.0,17055000.0,20149973.0,20674188.0,20650859.0,23441083.0,28042032.0,30896570.0,20047895.0,18184390.0,12033197.0
Property, Plant & Equipment Net,1026098.0,1144000.0,1242200.0,1391116.0,1615683.0,1859355.0,1717692.0,1746792.0,1420971.0,377352.0,218418.0
Goodwill and Intangible Assets,97373.0,34833.0,8597.0,8808.0,71086.0,216947.0,325867.0,346732.0,248812.0,252542.0,260548.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3760399.0,1018551.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,4039723.0,3732590.0,0.0,113030.0,0.0,
Total non-current assets,23278014.0,21080734.0,19831588.0,23489979.0,27985314.0,34281820.0,28980121.0,33601425.0,32726061.0,36266161.0,
Total assets,51146381.0,39473000.0,41230707.0,40505776.0,44140838.0,51426397.0,62323852.0,59876691.0,53649320.0,50910451.0,48299358.0
Payables,3372172.0,4171000.0,4466163.0,3977149.0,3323148.0,3286086.0,3670551.0,2112585.0,1060937.0,542084.0,265439.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,4697780.0,4790000.0,5446963.0,4608256.0,4621335.0,4190663.0,4500737.0,2887107.0,1854946.0,1164737.0,596393.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tax Liabilities,492832.0,461592.0,433983.0,420503.0,407682.0,395442.0,383730.0,741645.0,937414.0,1058659.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Total non-current liabilities,729577.0,925118.0,1028899.0,1130726.0,1217561.0,395442.0,383730.0,741645.0,937414.0,1058659.0,
Total liabilities,5427357.0,5654000.0,6372081.0,5637155.0,5752061.0,5408224.0,4896179.0,3270837.0,2596591.0,2102151.0,1655052.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Retained earnings (deficit),-33111987.0,-35387000.0,-34111628.0,-33658151.0,-29132390.0,-19559331.0,-6462308.0,-5171210.0,-9548864.0,-11116996.0,-12673880.0
Total shareholders equity,45719024.0,33818000.0,34858626.0,34868621.0,38388777.0,46018173.0,57427673.0,56605854.0,51052729.0,48808300.0,46644306.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505068.0,3760399.0,1018551.0,0.0
Net Debt,-13006545.0,-3393000.0,-4594007.0,-7427273.0,-5274305.0,-4007341.0,-2573405.0,-12365910.0,-6701701.0,-7736044.0,-7405685.0
Other Assets,-20834369.0,915961.0,-18795102.0,-17678128.0,-20804517.0,-25015140.0,-27188207.0,-22403708.0,-27725659.0,-30613296.0,-35596328.0
Other Liabilities,1325608.0,619000.0,980800.0,631107.0,1298187.0,904577.0,830186.0,774522.0,794009.0,622653.0,330954.0
