Date,1999-12,1998-12,1997-12,1996-12,1995-12
Depreciation & Amortization,2000000.0,2000000.0,1000000.0,1000000.0,000000.0
Stock-based compensation,,,,,
Operating Cash Flow,22000000.0,6000000.0,0000000.0,9000000.0,000000.0
Capital Expenditure,-9000000.0,-11000000.0,-8000000.0,-3000000.0,000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-3000000,10000000,-15000000,0,0
Investing Cash flow,-12000000.0,-1000000.0,-24000000.0,-4000000.0,000000.0
Issuance (repayment) of debt,,,,,
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-14000000.0,-9000000.0,34000000.0,-2000000.0,000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-4000000.0,-4000000.0,10000000.0,3000000.0,000000.0
Free Cash Flow,14000000.0,-4000000.0,-8000000.0,6000000.0,000000.0
Net Cash/Marketcap,,,,,
