Date,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,33065000.0,33551000.0,52056000.0,52652000.0,84933000.0,173608000.0,148056000.0,60971000.0,42402000.0,84419000.0,16217000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0
Cash and short-term investments,33065000.0,33551000.0,52056000.0,52652000.0,84933000.0,173608000.0,148056000.0,60971000.0,62402000.0,84419000.0,16217000.0
Receivables,11815000.0,44032000.0,37304000.0,13415000.0,19937000.0,22599000.0,49468000.0,89784000.0,156240000.0,148166000.0,146068000.0
Inventories,12187000.0,14130000.0,14508000.0,15241000.0,32721000.0,51162000.0,57173000.0,70675000.0,70145000.0,66882000.0,202601000.0
Total current assets,92627000.0,125623000.0,130989000.0,111637000.0,196763000.0,375356000.0,428917000.0,374171000.0,302247000.0,312632000.0,395501000.0
Property Plant & Equipment Net,32546000.0,13041000.0,52153000.0,67488000.0,72027000.0,69840000.0,46684000.0,33772000.0,24771000.0,20145000.0,78555000.0
Goodwill and Intangible Assets,0.0,0.0,25755000.0,25311000.0,31084000.0,34176000.0,67123000.0,70190000.0,247447000.0,184270000.0,244523000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72626000.0,95173000.0,0.0
Tax assets,8734000.0,7191000.0,1753000.0,112000.0,5221000.0,13696000.0,19616000.0,28414000.0,17645000.0,16413000.0,32423000.0
Total non-current assets,140567000.0,119126000.0,170080000.0,201579000.0,241653000.0,241901000.0,435754000.0,446412000.0,371811000.0,319225000.0,352685000.0
Total assets,233194000.0,244749000.0,301069000.0,313216000.0,438416000.0,617257000.0,864671000.0,820583000.0,674058000.0,631857000.0,748186000.0
Payables,49316000.0,34913000.0,24951000.0,26889000.0,29799000.0,36863000.0,22654000.0,28688000.0,22296000.0,30940000.0,40189000.0
Short-term debt,2107000.0,2228000.0,40024000.0,14581000.0,7912000.0,7649000.0,5906000.0,3496000.0,5770000.0,6073000.0,271132000.0
Total current liabilities,116188000.0,105518000.0,139617000.0,95082000.0,103603000.0,153257000.0,180060000.0,209478000.0,138570000.0,140781000.0,454519000.0
Long-term debt,119352000.0,119513000.0,116720000.0,144209000.0,178408000.0,182945000.0,214246000.0,101832000.0,99342000.0,102587000.0,6249000.0
Total debt,121459000.0,121741000.0,156744000.0,158790000.0,186320000.0,190594000.0,220152000.0,105328000.0,105112000.0,108660000.0,277381000.0
Deferred revenue,4551000.0,7710000.0,8910000.0,3709000.0,6560000.0,8262000.0,20682000.0,26899000.0,33802000.0,17851000.0,13802000.0
Tax Liabilities,5367000.0,7577000.0,1868000.0,1306000.0,0.0,8865000.0,5845000.0,8348000.0,0.0,0.0,1262000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,120805000.0,131407000.0,130646000.0,168415000.0,227507000.0,332649000.0,436815000.0,130519000.0,107061000.0,110629000.0,11199000.0
Total liabilities,270014000.0,238517000.0,271502000.0,260327000.0,326457000.0,481644000.0,606925000.0,322098000.0,245631000.0,251410000.0,465718000.0
Other comprehensive income,956647000,952626000,903247000,899198000,886164000,881184000,873404000,869104000,-16193000.0,-15530000.0,-36320000.0
Retained earnings (deficit),-974291000.0,-926092000.0,-854921000.0,-824679000.0,-759531000.0,-734409000.0,-606157000.0,-360297000.0,-423612000.0,-448386000.0,-411548000.0
Total shareholders equity,-36820000.0,6232000.0,29567000.0,52889000.0,111959000.0,135613000.0,257746000.0,498485000.0,425456000.0,380447000.0,282468000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92626000.0,95173000.0,0.0
Net Debt,88394000.0,88190000.0,104688000.0,106138000.0,101387000.0,16986000.0,72096000.0,44357000.0,42710000.0,24241000.0,261164000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13460000.0,13165000.0,30615000.0
Other Liabilities,33021000.0,1592000.0,1239000.0,-3170000.0,-4653000.0,-4262000.0,-9950000.0,-17899000.0,110504000.0,103768000.0,143198000.0
