date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY
,debtRepayment,-50000000.0,-50000000.0,-850000000.0,-662000000.0,-995000000.0,0.0,0.0,0.0,-500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338000000.0,440000000.0,198447000.0,196945000.0,211370000.0,279306000.0,165797000.0,119140000.0,155861000.0,133565000.0,96800000.0,0.0,126600000.0,501100000.0,9400000.0,12900000.0
,commonStockRepurchased,-323000000.0,-556000000.0,-272000000.0,-839000000.0,-2264000000.0,-1245000000.0,-1577000000.0,-292000000.0,-900000000.0,-1360000000.0,-900000000.0,-300249000.0,-799998000.0,-506751000.0,-784186000.0,-709887000.0,-610184000.0,-814327000.0,-318350000.0,-8365000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-561000000.0,-501000000.0,-407000000.0,-353000000.0,-318000000.0,-283000000.0,-220000000.0,-203000000.0,-178000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-226000000.0,-259000000.0,-200000000.0,-154000000.0,53000000.0,84000000.0,81000000.0,68000000.0,70000000.0,16000000.0,-7000000.0,-8512000.0,16544000.0,31486000.0,26981000.0,0.0,0.0,0.0,0.0,0.0,-162000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,2034000000.0,-1034000000.0,-634000000.0,-1632000000.0,-1940000000.0,-1337000000.0,-1551000000.0,-262000000.0,-1344000000.0,-1006000000.0,-467000000.0,-110314000.0,-586509000.0,733860000.0,-478822000.0,-548099000.0,-506536000.0,-320391000.0,-210458000.0,80661000.0,59339000.0,126600000.0,496300000.0,39000000.0,9700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-6000000.0,-3000000.0,-11000000.0,9000000.0,-2000000.0,-26000000.0,-6000000.0,-3000000.0,-6000000.0,4000000.0,1000000.0,-4047000.0,1263000.0,7607000.0,3195000.0,184000.0,172000.0,-1331000.0,-430000.0,2591000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,4345000000.0,721000000.0,935000000.0,-109000000.0,-170000000.0,-41000000.0,-160000000.0,616000000.0,-329000000.0,508000000.0,-465000000.0,265562000.0,158139000.0,75600000.0,95759000.0,57850000.0,-142794000.0,-238905000.0,340786000.0,33151000.0,-137277000.0,380200000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,6697000000.0,2352000000.0,1464000000.0,529000000.0,638000000.0,808000000.0,849000000.0,1009000000.0,393000000.0,722000000.0,214000000.0,678902000.0,413340000.0,255201000.0,179601000.0,83842000.0,27249000.0,170043000.0,435087000.0,450104000.0,416953000.0,518300000.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,2352000000.0,1631000000.0,529000000.0,638000000.0,808000000.0,849000000.0,1009000000.0,393000000.0,722000000.0,214000000.0,679000000.0,413340000.0,255201000.0,179601000.0,83842000.0,25992000.0,170043000.0,408948000.0,94301000.0,416953000.0,554230000.0,138100000.0,46800000.0,44600000.0,76300000.0
,operatingCashFlow,2414000000.0,2324000000.0,2112000000.0,1599000000.0,1401000000.0,1504000000.0,1446000000.0,1366000000.0,1246000000.0,1013000000.0,998000000.0,812364000.0,830190000.0,726760000.0,609550000.0,597704000.0,574575000.0,569436000.0,577230000.0,233213000.0,6064000.0,73200000.0,68300000.0,81100000.0,61500000.0
,capitalExpenditure,-137000000.0,-155000000.0,-124000000.0,-230000000.0,-522000000.0,-261000000.0,-201000000.0,-209000000.0,-196000000.0,-228000000.0,-143000000.0,-182452000.0,-306127000.0,-153257000.0,-82074000.0,-38185000.0,-52260000.0,-50399000.0,-42559000.0,-77102000.0,-94944000.0,-544200000.0,-383900000.0,-27600000.0,-69300000.0
,freeCashFlow,2277000000.0,2169000000.0,1988000000.0,1369000000.0,879000000.0,1243000000.0,1245000000.0,1157000000.0,1050000000.0,785000000.0,855000000.0,629912000.0,524063000.0,573503000.0,527476000.0,559519000.0,522315000.0,519037000.0,534671000.0,156111000.0,-88880000.0,-471000000.0,-315600000.0,53500000.0,-7800000.0
