date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,20127000.0,12855000.0,10816000.0,7066000.0,18501000.0,1974000.0,8930000.0,2573000.0,0.0,11641000.0,0.0,0.0,0.0,-240581000.0,-160417000.0,-238154000.0,-479518000.0,-232341000.0,-80007000.0,-20835000.0,-39454000.0,-290400000.0,-376900000.0,-102100000.0,-146500000.0,-37500000.0,-117200000.0,-31000000.0,-51500000.0,-18300000.0,-46000000.0,-54200000.0
,netCashUsedForInvestingActivites,137585000.0,-379048000.0,-871513000.0,266678000.0,30960000.0,-189711000.0,-204799000.0,-373109000.0,-208141000.0,158337000.0,631923000.0,545161000.0,-203542000.0,-363226000.0,64804000.0,-261959000.0,-492481000.0,-359333000.0,61068000.0,-115909000.0,216643000.0,-674200000.0,-305200000.0,-180600000.0,-160200000.0,23300000.0,-52200000.0,-50600000.0,-29600000.0,8700000.0,-32200000.0,-61800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1847000000.0,-1135000000.0,-755000000.0,-845208000.0,-725673000.0,-794455000.0,-436734000.0,-54342000.0,-55398000.0,-60372000.0,-385032000.0,-80325000.0,-71044000.0,-315622000.0,-255235000.0,-133353000.0,-172432000.0,-403935000.0,-55790000.0,-46537000.0,-697565000.0,-141600000.0,-227200000.0,-286100000.0,-414000000.0,-50100000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,1000.0,1000.0,0.0,199917000.0,1000.0,81000.0,77000.0,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-21317000.0,-35673000.0,-100724000.0,-1000.0,-1000.0,-1000.0,-2000.0,-93000.0,-12000.0,-18000.0,-11000.0,-1180000.0,-206000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-162713000.0,-138939000.0,-142350000.0,-121354000.0,-96351000.0,-88864000.0,-82496000.0,-62434000.0,-62333000.0,-54344000.0,-52257000.0,-50383000.0,-50179000.0,-46424000.0,-45067000.0,-44409000.0,-43967000.0,-41625000.0,-39753000.0,-36990000.0,-35468000.0,-35000000.0,-24700000.0,-19800000.0,-16900000.0,-10300000.0,-12600000.0,-10900000.0,-10000000.0,-6900000.0,-4600000.0,-5000000.0
,otherFinancingActivites,1000.0,0.0,-9374000.0,0.0,4008000.0,1023000.0,-28603000.0,331000.0,-5120000.0,3188000.0,979000.0,809000.0,837000.0,914000.0,880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8200000.0,40100000.0,-6600000.0,10400000.0,-900000.0,-1000000.0,5900000.0,-7900000.0,10000000.0,28700000.0
,netCashUsedProvidedByFinancingActivities,1093543000.0,48451000.0,-66791000.0,-288967000.0,379506000.0,115691000.0,396461000.0,215450000.0,-125224000.0,-102290000.0,-721125000.0,-362585000.0,72485000.0,253409000.0,-103152000.0,203577000.0,254334000.0,-53541000.0,53526000.0,185861000.0,-232384000.0,466300000.0,356300000.0,148600000.0,84300000.0,-62800000.0,39700000.0,-48600000.0,47500000.0,-16700000.0,13100000.0,28600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1371575000.0,-182903000.0,-645771000.0,231640000.0,577192000.0,104271000.0,336447000.0,-15460000.0,-203926000.0,174614000.0,11622000.0,236233000.0,-17117000.0,-28362000.0,51051000.0,54497000.0,-101476000.0,79578000.0,17769000.0,12784000.0,-14998000.0,18500000.0,0.0,100000.0,0.0,-100000.0,-100000.0,-100000.0,0.0,-100000.0,0.0,0.0
,cashAtEndOfPeriod,2209068000.0,837493000.0,1020396000.0,1666167000.0,1434527000.0,857335000.0,753064000.0,416617000.0,432077000.0,636003000.0,461389000.0,449767000.0,213534000.0,230651000.0,259013000.0,207962000.0,153465000.0,254941000.0,175363000.0,157594000.0,144810000.0,159800000.0,0.0,90200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,837493000.0,1020396000.0,1666167000.0,1434527000.0,857335000.0,753064000.0,416617000.0,432077000.0,636003000.0,461389000.0,449767000.0,213534000.0,230651000.0,259013000.0,207962000.0,153465000.0,254941000.0,175363000.0,157594000.0,144810000.0,159808000.0,141300000.0,190000000.0,89500000.0,99000000.0,82800000.0,60900000.0,129500000.0,84700000.0,65500000.0,66900000.0,86400000.0
,operatingCashFlow,140447000.0,147694000.0,292533000.0,253928000.0,166726000.0,178291000.0,144785000.0,142199000.0,129439000.0,118567000.0,100824000.0,53657000.0,113940000.0,81455000.0,89399000.0,112879000.0,136671000.0,492452000.0,-96825000.0,-57168000.0,743000.0,226400000.0,-99800000.0,32600000.0,66400000.0,35700000.0,34500000.0,30700000.0,20100000.0,19900000.0,17700000.0,10600000.0
,capitalExpenditure,-19025000.0,10026000.0,10816000.0,7066000.0,17871000.0,-5263000.0,-8876000.0,-5995000.0,-5207000.0,-7994000.0,-3262000.0,-4947000.0,-2428000.0,-3048000.0,-3115000.0,-3051000.0,-3003000.0,-2173000.0,-6818000.0,-3505000.0,0.0,0.0,-6800000.0,-2100000.0,-2000000.0,-1700000.0,-2100000.0,-1600000.0,-800000.0,-1600000.0,-1200000.0,-1200000.0
,freeCashFlow,121422000.0,136611000.0,286757000.0,239571000.0,159455000.0,173028000.0,135909000.0,136204000.0,124232000.0,110573000.0,97562000.0,48710000.0,111512000.0,78407000.0,86284000.0,109828000.0,133668000.0,490279000.0,-103643000.0,-60673000.0,743000.0,226400000.0,-106600000.0,30500000.0,64400000.0,34000000.0,32400000.0,29100000.0,19300000.0,18300000.0,16500000.0,9400000.0
