Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,2700505.0,3143777.0,1852223.0,1506618.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,2700505.0,3143777.0,1852223.0,1506618.0
Receivables,1402147.0,2928439.0,1613084.0,1950863.0
Inventories,3019804.0,9135332.0,5973124.0,2994949.0
Total current assets,7803062.0,15579344.0,9822363.0,6647263.0
Property, Plant & Equipment Net,8410525.0,3520373.0,3306735.0,3470598.0
Goodwill and Intangible Assets,1014538.0,211023.0,110821.0,121758.0
Long-term investments,201281.0,500000.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,9626344.0,4231396.0,3417556.0,3592356.0
Total assets,17429406.0,19810740.0,13239919.0,10239619.0
Payables,6390647.0,5232281.0,4494216.0,3457793.0
Short-term debt,11855115.0,2779620.0,3142417.0,3070074.0
Total current liabilities,19143578.0,8656648.0,8973372.0,7562217.0
Long-term debt,217466.0,0.0,0.0,0.0
Total debt,12072581.0,2779620.0,3142417.0,3070074.0
Deferred revenue,160828.0,238750.0,802339.0,332781.0
Tax Liabilities,49248.0,19372.0,138624.0,235530.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,222395.0,5810.0,13795.0,0.0
Total liabilities,19365973.0,8662458.0,8987167.0,7562217.0
Other comprehensive income,243470.0,308286.0,-102356.0,119062.0
Retained earnings (deficit),-13349232.0,823474.0,727807.0,-180717.0
Total shareholders equity,-1936220.0,11148282.0,4252752.0,2677402.0
Investments,201281.0,500000.0,0.0,0.0
Net Debt,9372076.0,-364157.0,,
Other Assets,680606.0,371796.0,,
Other Liabilities,897816.0,644747.0,1336739.0,1034350.0
