Date,2017-03,2016-03,2015-03,2014-03,2013-03
Revenue,30717000000.0,28559000000.0,23377000000.0,17644000000.0,11295000000.0
Revenue Growth,,,,,
Cost of Revenue,16192000000.0,16493000000.0,13853000000.0,10715000000.0,8265000000.0
Gross Profit,14526000000.0,12066000000.0,9524000000.0,6929000000.0,3031000000.0
R&D Expenses,,,,,
SG&A Expense,4423000000.0,4070000000.0,3510000000.0,2934000000.0,2211000000.0
Operating Expenses,11319000000.0,10217000000.0,8834000000.0,7157000000.0,5355000000.0
Operating Income,3206000000.0,1849000000.0,691000000.0,-228000000.0,-2324000000.0
Interest Expense,3007000000.0,3755000000.0,4592000000.0,4347000000.0,2658000000.0
Earnings before Tax,443000000.0,-1299000000.0,-3945000000.0,-4625000000.0,-5095000000.0
Income Tax Expense,139000000.0,-377000000.0,-1218000000.0,-1430000000.0,-1571000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,304000000.0,-922000000.0,-2727000000.0,-3195000000.0,-3524000000.0
Preferred Dividends,,,,,
Net Income Com,304000000.0,-922000000.0,-2727000000.0,-3195000000.0,-3524000000.0
EPS,2.92,-8.84,-27.75,98,98
EPS Diluted,2.72,-8.84,-27.75,98,98
Weighted Average Shs Out,104000000.0,104000000.0,98000000.0,,
Weighted Average Shs Out (Dil),112000000.0,104000000.0,98000000.0,,
Dividend per Share,,,,,
Gross Margin,0.4728977439203,0.42249378479639,0.40740899174402,0.39271140330991,0.26834882691456
EBITDA Margin,0.33587264381287,0.29917013901047,0.25388202078967,0.22296531398776,0.061000442673749
EBIT Margin,0.11231565582576,0.08599740887286,0.027676776318604,-0.015756064384493,-0.2157591854803
Profit Margin,0.0098967998176905,-0.032284043558948,-0.11665312058861,-0.18108138744049,-0.31199645861
Free Cash Flow margin,,,,,
EBITDA,10317000000.0,8544000000.0,5935000000.0,3934000000.0,689000000.0
EBIT,3450000000,2456000000,647000000,-278000000,-2437000000
Consolidated Income,304000000.0,-922000000.0,-2727000000.0,-3195000000.0,-3524000000.0
Earnings Before Tax Margin,0.014421981313279,-0.045484785881859,-0.16875561449288,-0.26212876898662,-0.45108455068614
Net Profit Margin,0.0098967998176905,-0.032284043558948,-0.11665312058861,-0.18108138744049,-0.31199645861
